Tech;Duplex;BW;N_ant;Band;Chamber;Polarization;Transf;Throughput;PcktRetr;Ptx;Prx;Pl;Time;RTTmin;RTTavg;RTTmax;RTTmdev
5G;TDD;15;SISO;38;rever;2;67.5;56.6;1257;15;15;0;14011;20.917;32.824;39.684;6.578
5G;TDD;15;SISO;38;rever;2;67.7;56.8;1637;15;15;0;14015;20.726;30.657;39.016;6.133
5G;TDD;15;SISO;38;rever;2;67.8;56.9;1070;15;15;0;14015;21.027;31.600;40.000;6.328
5G;TDD;15;SISO;38;rever;2;67.6;56.7;1384;15;15;0;14011;20.484;27.838;39.155;6.731
5G;TDD;15;SISO;38;rever;2;67.8;56.9;2219;15;15;0;14035;20.998;96.366;1.061.085;257.858
5G;TDD;15;SISO;38;rever;2;67.5;56.7;1560;15;15;0;14048;21.030;96.681;1.062.116;258.078
5G;TDD;15;SISO;38;rever;2;67.9;56.9;921;15;15;0;14014;22.071;30.304;40.294;6.158
5G;TDD;15;SISO;38;rever;2;67.4;56.5;1113;15;15;0;14011;21.149;30.234;39.944;7.207
5G;TDD;15;SISO;38;rever;2;67.4;56.5;1953;15;15;0;14010;20.980;31.057;40.173;7.783
5G;TDD;15;SISO;38;rever;2;67.2;56.3;1504;15;15;0;14009;20.284;27.612;38.930;6.906
5G;TDD;15;SISO;38;rever;2;67.3;56.5;1003;15;15;0;14012;21.031;32.585;39.881;6.589
5G;TDD;15;SISO;38;rever;2;67.7;56.7;1197;15;15;0;14014;21.007;30.205;40.030;7.000
5G;TDD;15;SISO;38;rever;2;67.3;56.5;1194;15;15;0;14014;20.655;30.524;39.043;6.816
5G;TDD;15;SISO;38;rever;2;67.7;56.8;1119;15;15;0;14012;20.982;31.701;39.983;7.142
5G;TDD;15;SISO;38;rever;2;67.3;56.5;1357;15;15;0;14014;20.413;30.063;39.025;6.663
5G;TDD;15;SISO;38;rever;2;67.6;56.7;1314;15;15;0;14015;21.863;30.894;40.010;6.152
5G;TDD;15;SISO;38;rever;2;67.4;56.5;1129;15;15;0;14012;20.360;28.894;40.010;7.270
5G;TDD;15;SISO;38;rever;3;67.4;56.5;986;15;15;0;14012;21.946;30.858;39.994;6.855
5G;TDD;15;SISO;38;rever;3;67.5;56.6;1103;15;15;0;14017;20.874;30.304;39.503;5.889
5G;TDD;15;SISO;38;rever;3;66.9;56.1;1827;15;15;0;14011;21.077;29.165;39.936;6.514
5G;TDD;15;SISO;38;rever;3;67.3;56.5;1081;15;15;0;14008;20.937;58.783;498.904;117.794
5G;TDD;15;SISO;38;rever;3;67.6;56.7;1235;15;15;0;14046;20.789;96.968;1.054.044;255.888
5G;TDD;15;SISO;38;rever;3;67.4;56.5;1580;15;15;0;14010;20.554;29.179;39.420;7.293
5G;TDD;15;SISO;38;rever;3;67.4;56.6;1020;15;15;0;14018;20.391;30.569;39.626;6.063
5G;TDD;15;SISO;38;rever;3;67.3;56.4;837;15;15;0;14011;20.929;95.696;1.026.859;248.961
5G;TDD;15;SISO;38;rever;3;67.4;56.5;888;15;15;0;14007;20.259;27.450;39.679;7.257
5G;TDD;15;SISO;38;rever;3;67.6;56.7;1155;15;15;0;14013;21.013;29.658;40.000;6.575
5G;TDD;15;SISO;38;rever;3;67.2;56.3;869;15;15;0;14013;21.701;32.383;38.978;4.959
5G;TDD;15;SISO;38;rever;3;67.7;56.8;1085;15;15;0;14012;20.975;28.714;39.967;6.751
5G;TDD;15;SISO;38;rever;3;67.2;56.4;1044;15;15;0;14015;20.940;30.332;38.982;5.638
5G;TDD;15;SISO;38;rever;3;67.3;56.5;1112;15;15;0;14035;25.965;168.882;1.046.475;343.949
5G;TDD;15;SISO;38;rever;3;67.8;56.8;1494;15;15;0;14010;20.847;29.210;40.085;7.375
5G;TDD;15;SISO;38;rever;3;67.6;56.7;1347;15;15;0;14011;21.015;33.809;39.991;7.103
5G;TDD;15;SISO;38;rever;3;67.2;56.3;1046;15;15;0;14007;20.983;27.515;39.987;6.280
5G;TDD;15;SISO;38;rever;3;67.2;56.4;1423;15;15;0;14014;20.956;31.141;39.901;6.420
5G;TDD;15;SISO;38;rever;3;67.4;56.5;1508;15;15;0;14017;21.006;31.080;39.105;5.759
5G;TDD;15;SISO;38;rever;3;67.8;56.8;991;15;15;0;14012;21.722;31.427;40.143;7.354
5G;TDD;20;MIMO;38;anecoica;1;165;139;2205;15;15;0;14015;21.491;30.696;39.953;6.156
5G;TDD;20;MIMO;38;anecoica;1;164;138;1090;15;15;0;14029;20.356;94.545;1.039.400;252.615
5G;TDD;20;MIMO;38;anecoica;1;166;139;1231;15;15;0;14020;20.878;133.157;1.037.446;253.904
5G;TDD;20;MIMO;38;anecoica;1;163;137;1541;15;15;0;14025;21.017;181.550;1.361.594;403.954
5G;TDD;20;MIMO;38;anecoica;1;165;139;1127;15;15;0;14010;20.926;28.716;39.960;7.003
5G;TDD;20;MIMO;38;anecoica;1;167;140;1560;15;15;0;14033;20.751;97.592;1.057.529;256.649
5G;TDD;20;MIMO;38;anecoica;1;166;139;1325;15;15;0;14029;21.000;100.870;1.053.096;254.562
5G;TDD;20;MIMO;38;anecoica;1;164;137;988;15;15;0;14008;20.997;24.899;39.925;5.845
5G;TDD;20;MIMO;38;anecoica;1;165;139;1614;15;15;0;14010;21.888;31.601;40.185;7.559
5G;TDD;20;MIMO;38;anecoica;1;166;139;1441;15;15;0;14030;20.932;163.754;1.058.780;346.709
5G;TDD;20;MIMO;38;anecoica;1;163;137;851;15;15;0;14008;21.263;29.469;41.012;7.857
5G;TDD;20;MIMO;38;anecoica;1;165;139;1173;15;15;0;14002;23.936;25.355;26.540;0.850
5G;TDD;20;MIMO;38;anecoica;1;164;137;1086;15;15;0;14005;20.850;26.932;40.110;6.749
5G;TDD;20;MIMO;38;anecoica;1;164;138;1673;15;15;0;14017;25.676;99.985;1.043.936;252.296
5G;TDD;20;MIMO;38;anecoica;1;166;139;1293;15;15;0;14015;20.557;97.199;1.021.996;247.228
5G;TDD;20;MIMO;38;anecoica;1;165;139;1239;15;15;0;14023;21.964;97.224;1.028.012;248.835
5G;TDD;20;MIMO;38;anecoica;1;166;139;1008;15;15;0;14009;21.014;99.637;1.038.018;250.890
5G;TDD;20;MIMO;38;anecoica;1;165;138;1165;15;15;0;14012;20.915;29.600;38.948;6.843
5G;TDD;20;MIMO;38;anecoica;1;166;139;1126;15;15;0;14014;20.842;31.047;39.929;6.650
5G;TDD;20;MIMO;38;anecoica;1;164;137;1077;15;15;0;14015;20.975;97.463;1.023.948;247.681
5G;TDD;20;MIMO;38;anecoica;2;163;136;1465;15;15;0;14010;21.944;185.571;619.505;253.829
5G;TDD;20;MIMO;38;anecoica;2;165;139;1125;15;15;0;14014;20.480;97.653;1.025.033;247.933
5G;TDD;20;MIMO;38;anecoica;2;166;139;1428;15;15;0;14013;23.815;340.386;1.041.044;443.608
5G;TDD;20;MIMO;38;anecoica;2;165;139;1118;15;15;0;14008;20.987;36.463;49.908;9.604
5G;TDD;20;MIMO;38;anecoica;2;166;139;1367;15;15;0;14020;23.994;163.031;1.043.126;342.441
5G;TDD;20;MIMO;38;anecoica;2;165;138;949;15;15;0;14009;21.055;31.466;40.049;7.673
5G;TDD;20;MIMO;38;anecoica;2;166;139;1216;15;15;0;14017;21.024;30.397;39.455;5.683
5G;TDD;20;MIMO;38;anecoica;2;162;136;879;15;15;0;14017;20.913;96.239;1.023.069;247.765
5G;TDD;20;MIMO;38;anecoica;2;165;139;863;15;15;0;14012;21.011;30.171;40.066;6.652
5G;TDD;20;MIMO;38;anecoica;2;166;139;2643;15;15;0;14008;21.079;29.318;39.951;7.278
5G;TDD;20;MIMO;38;anecoica;2;165;139;973;15;15;0;14010;20.891;31.931;39.906;7.580
5G;TDD;20;MIMO;38;anecoica;2;165;138;1104;15;15;0;14015;20.915;29.344;39.022;6.032
5G;TDD;20;MIMO;38;anecoica;2;165;139;813;15;15;0;14026;20.994;161.420;1.038.052;341.591
5G;TDD;20;MIMO;38;anecoica;2;166;139;1926;15;15;0;14010;20.995;163.876;1.041.898;343.882
5G;TDD;20;MIMO;38;anecoica;2;165;138;1294;15;15;0;14016;26.134;232.631;1.044.924;401.160
5G;TDD;20;MIMO;38;anecoica;2;166;139;685;15;15;0;14042;20.864;94.327;1.058.925;257.809
5G;TDD;20;MIMO;38;anecoica;2;164;137;973;15;15;0;14018;20.941;30.404;38.949;5.504
5G;TDD;20;MIMO;38;anecoica;2;165;139;836;15;15;0;14011;21.783;52.592;378.318;87.299
5G;TDD;20;MIMO;38;anecoica;2;163;137;1167;15;15;0;14011;20.997;30.496;40.070;7.573
5G;TDD;20;MIMO;38;anecoica;2;165;139;721;15;15;0;14009;20.728;27.098;39.910;7.129
5G;TDD;20;MIMO;38;anecoica;3;166;139;1635;15;15;0;14028;20.962;96.322;1.039.282;252.411
5G;TDD;20;MIMO;38;anecoica;3;165;139;1613;15;15;0;14011;20.873;29.609;39.685;7.421
5G;TDD;20;MIMO;38;anecoica;3;166;139;1314;15;15;0;14009;20.213;29.999;39.907;7.589
5G;TDD;20;MIMO;38;anecoica;3;164;138;1099;15;15;0;14032;23.725;190.651;1.063.102;338.415
5G;TDD;20;MIMO;38;anecoica;3;165;139;1873;15;15;0;14012;21.014;30.641;39.980;7.491
5G;TDD;20;MIMO;38;anecoica;3;165;138;1052;15;15;0;14007;21.006;29.852;39.909;7.790
5G;TDD;20;MIMO;38;anecoica;3;166;139;1293;15;15;0;14016;21.079;30.573;39.912;6.171
5G;TDD;20;MIMO;38;anecoica;3;164;138;1290;15;15;0;14024;20.978;227.123;1.039.095;401.980
5G;TDD;20;MIMO;38;anecoica;3;166;140;1328;15;15;0;14014;20.882;96.116;1.024.008;248.068
5G;TDD;20;MIMO;38;anecoica;3;165;138;876;15;15;0;14011;20.918;32.553;40.091;6.503
5G;TDD;20;MIMO;38;anecoica;3;165;138;1551;15;15;0;14013;21.212;164.581;1.039.038;339.694
5G;TDD;20;MIMO;38;anecoica;3;165;138;1053;15;15;0;14015;21.044;31.698;40.011;6.640
5G;TDD;20;MIMO;38;anecoica;3;166;140;1402;15;15;0;14012;21.946;30.229;39.943;6.645
5G;TDD;20;MIMO;38;anecoica;3;165;138;804;15;15;0;14030;20.931;97.125;1.056.901;256.615
5G;TDD;20;MIMO;38;anecoica;3;166;140;1963;15;15;0;14010;21.717;30.150;40.153;6.437
5G;TDD;20;MIMO;38;anecoica;3;164;138;1461;15;15;0;14016;21.946;99.722;1.037.645;250.768
5G;TDD;20;MIMO;38;anecoica;3;165;138;878;15;15;0;14016;21.909;95.796;1.042.056;252.930
5G;TDD;20;MIMO;38;anecoica;3;162;136;1550;15;15;0;14030;21.797;164.022;1.043.989;341.175
5G;TDD;20;MIMO;38;anecoica;3;165;139;1638;15;15;0;14021;20.978;227.433;1.039.103;400.565
5G;TDD;20;MIMO;38;anecoica;3;167;140;1988;15;15;0;14013;20.945;31.337;39.848;6.260
5G;TDD;20;MIMO;38;rever;1;129;108;1606;15;15;0;14017;21.856;31.447;39.953;5.969
5G;TDD;20;MIMO;38;rever;1;132;110;1111;15;15;0;14024;21.966;228.849;1.041.929;401.310
5G;TDD;20;MIMO;38;rever;1;128;108;789;15;15;0;14031;21.561;101.341;1.045.103;252.371
5G;TDD;20;MIMO;38;rever;1;133;112;681;15;15;0;14012;21.019;34.959;49.921;9.119
5G;TDD;20;MIMO;38;rever;1;134;112;960;15;15;0;14012;20.334;30.963;39.405;6.600
5G;TDD;20;MIMO;38;rever;1;132;110;944;15;15;0;14015;20.830;97.359;1.033.980;250.405
5G;TDD;20;MIMO;38;rever;1;130;109;980;15;15;0;14007;20.477;24.917;38.984;4.175
5G;TDD;20;MIMO;38;rever;1;133;111;1182;15;14;6;14040;23.039;175.422;1.063.036;356.613
5G;TDD;20;MIMO;38;rever;1;131;110;1271;15;15;0;14060;21.142;231.937;1.053.952;404.587
5G;TDD;20;MIMO;38;rever;1;132;111;1326;15;15;0;14008;20.271;69.000;641.915;153.270
5G;TDD;20;MIMO;38;rever;1;131;110;1031;15;15;0;14016;21.607;31.569;39.967;6.150
5G;TDD;20;MIMO;38;rever;1;131;110;1041;15;15;0;14016;21.047;30.584;39.967;6.237
5G;TDD;20;MIMO;38;rever;1;131;110;1122;15;15;0;14011;20.655;29.382;39.970;7.756
5G;TDD;20;MIMO;38;rever;1;131;110;915;15;15;0;14005;20.790;25.193;40.034;6.012
5G;TDD;20;MIMO;38;rever;1;132;110;918;15;14;6;14011;20.981;29.492;39.792;7.169
5G;TDD;20;MIMO;38;rever;1;131;110;1202;15;15;0;14014;20.977;31.635;39.620;6.111
5G;TDD;20;MIMO;38;rever;1;133;112;1630;15;15;0;14014;21.044;29.917;39.882;6.247
5G;TDD;20;MIMO;38;rever;1;133;111;1207;15;15;0;14011;20.932;26.840;39.023;6.406
5G;TDD;20;MIMO;38;rever;1;132;111;1073;15;15;0;14020;21.007;160.679;1.039.842;341.968
5G;TDD;20;MIMO;38;rever;1;132;111;802;15;15;0;14008;20.899;28.606;40.351;7.883
5G;TDD;20;MIMO;38;rever;2;165;138;992;15;15;0;14014;21.780;55.281;391.221;89.994
5G;TDD;20;MIMO;38;rever;2;165;138;1542;15;15;0;14010;21.419;83.977;825.361;198.277
5G;TDD;20;MIMO;38;rever;2;166;139;1439;15;15;0;14014;21.779;40.841;112.008;25.865
5G;TDD;20;MIMO;38;rever;2;164;138;710;15;15;0;14018;20.918;32.893;66.183;10.546
5G;TDD;20;MIMO;38;rever;2;165;139;760;15;15;0;14011;21.748;31.198;40.017;7.080
5G;TDD;20;MIMO;38;rever;2;165;138;885;15;15;0;14015;20.966;31.663;40.093;6.095
5G;TDD;20;MIMO;38;rever;2;164;137;550;15;15;0;14014;20.995;29.311;39.998;7.032
5G;TDD;20;MIMO;38;rever;2;165;138;768;15;15;0;14019;24.979;96.834;1.045.739;253.629
5G;TDD;20;MIMO;38;rever;2;166;139;661;15;15;0;14010;21.410;30.545;39.982;7.315
5G;TDD;20;MIMO;38;rever;2;164;138;1023;15;15;0;14018;21.506;31.155;40.052;5.736
5G;TDD;20;MIMO;38;rever;2;164;137;545;15;14;6;14013;20.852;30.531;38.985;6.524
5G;TDD;20;MIMO;38;rever;2;167;140;1730;15;15;0;14016;20.949;30.620;39.142;6.331
5G;TDD;20;MIMO;38;rever;2;166;139;1628;15;15;0;14031;20.945;97.198;1.043.842;253.097
5G;TDD;20;MIMO;38;rever;2;165;138;985;15;15;0;14013;20.331;29.151;38.979;6.840
5G;TDD;20;MIMO;38;rever;2;166;139;1153;15;15;0;14029;21.383;164.246;1.045.079;342.802
5G;TDD;20;MIMO;38;rever;2;164;138;1122;15;15;0;14015;20.746;30.599;39.436;5.858
5G;TDD;20;MIMO;38;rever;2;166;140;1518;15;15;0;14013;21.033;30.390;39.988;6.824
5G;TDD;20;MIMO;38;rever;2;167;140;1643;15;15;0;14009;20.961;27.667;40.177;7.075
5G;TDD;20;MIMO;38;rever;2;165;139;1312;15;15;0;14015;20.941;96.632;1.031.979;250.049
5G;TDD;20;MIMO;38;rever;2;164;138;859;15;15;0;14013;20.727;94.710;1.038.070;252.197
5G;TDD;20;MIMO;38;rever;3;166;139;1924;15;15;0;14010;21.214;31.475;40.162;7.891
5G;TDD;20;MIMO;38;rever;3;165;139;973;15;15;0;14027;20.991;120.877;1.043.900;264.089
5G;TDD;20;MIMO;38;rever;3;166;139;1928;15;15;0;14008;20.652;26.738;40.008;6.334
5G;TDD;20;MIMO;38;rever;3;165;138;1083;15;15;0;14058;23.707;591.449;1.328.221;478.623
5G;TDD;20;MIMO;38;rever;3;166;139;1677;15;15;0;14010;20.897;26.659;38.951;5.712
5G;TDD;20;MIMO;38;rever;3;165;138;1252;15;15;0;14012;21.004;31.791;40.056;6.726
5G;TDD;20;MIMO;38;rever;3;167;140;1261;15;15;0;14043;20.955;186.948;1.051.756;338.824
5G;TDD;20;MIMO;38;rever;3;167;140;2347;15;15;0;14018;21.183;97.535;1.035.538;250.770
5G;TDD;20;MIMO;38;rever;3;167;140;1788;15;15;0;14016;21.721;31.329;40.068;5.990
5G;TDD;20;MIMO;38;rever;3;166;140;2072;15;15;0;14010;18.745;28.032;40.048;7.506
5G;TDD;20;MIMO;38;rever;3;165;138;755;15;15;0;14009;20.908;28.233;39.435;7.224
5G;TDD;20;MIMO;38;rever;3;166;139;1082;15;14;6;14003;22.835;24.373;26.417;1.402
5G;TDD;20;MIMO;38;rever;3;166;140;1450;15;15;0;14010;20.625;29.034;39.268;6.846
5G;TDD;20;MIMO;38;rever;3;165;139;1512;15;14;6;14014;20.888;31.463;40.050;6.901
5G;TDD;20;MIMO;38;rever;3;167;140;1547;15;15;0;14015;21.092;30.978;40.028;6.349
5G;TDD;20;MIMO;38;rever;3;165;138;897;15;15;0;14014;21.595;31.255;39.989;6.524
5G;TDD;20;MIMO;38;rever;3;166;139;1553;15;15;0;14014;20.930;29.984;39.939;6.199
5G;TDD;20;MIMO;38;rever;3;166;140;1238;15;15;0;14007;23.034;361.096;1.024.850;462.138
5G;TDD;20;MIMO;38;rever;3;166;139;1767;15;15;0;14010;21.465;30.276;39.967;7.279
5G;TDD;20;MIMO;38;rever;3;164;137;914;15;15;0;14010;21.080;31.596;39.995;6.972
5G;TDD;20;SISO;38;anecoica;1;87.8;73.7;1386;15;15;0;14010;20.932;29.348;40.054;7.510
5G;TDD;20;SISO;38;anecoica;1;87.6;73.5;1655;15;15;0;14012;20.762;31.007;39.027;6.185
5G;TDD;20;SISO;38;anecoica;1;87.6;73.5;737;15;15;0;14013;19.454;29.331;39.967;7.111
5G;TDD;20;SISO;38;anecoica;1;87.2;73.2;999;15;15;0;14014;21.774;30.663;40.009;6.512
5G;TDD;20;SISO;38;anecoica;1;88.1;73.9;1774;15;15;0;14015;21.927;31.484;40.034;6.345
5G;TDD;20;SISO;38;anecoica;1;87.8;73.6;936;15;15;0;14009;20.560;28.634;39.844;7.167
5G;TDD;20;SISO;38;anecoica;1;87.9;73.7;1005;15;15;0;14013;21.028;31.037;39.936;6.247
5G;TDD;20;SISO;38;anecoica;1;88.1;73.9;1326;15;15;0;14016;20.943;29.829;39.924;6.151
5G;TDD;20;SISO;38;anecoica;1;87.7;73.6;816;15;15;0;14011;20.961;31.919;39.994;7.067
5G;TDD;20;SISO;38;anecoica;1;87.5;73.4;1349;15;15;0;14003;22.385;23.970;26.213;1.257
5G;TDD;20;SISO;38;anecoica;1;88.1;73.9;1005;15;15;0;14015;21.055;31.078;40.084;6.226
5G;TDD;20;SISO;38;anecoica;1;87.9;73.7;1770;15;15;0;14009;20.927;28.531;40.074;7.103
5G;TDD;20;SISO;38;anecoica;1;88.0;73.8;1029;15;15;0;14015;21.628;31.670;40.062;6.121
5G;TDD;20;SISO;38;anecoica;1;88.1;73.9;927;15;15;0;14045;22.022;98.943;1.066.805;258.708
5G;TDD;20;SISO;38;anecoica;1;87.9;73.7;1603;15;15;0;14008;20.939;96.658;1.038.977;251.952
5G;TDD;20;SISO;38;anecoica;1;87.9;73.7;1098;15;15;0;14012;21.591;31.213;40.235;7.117
5G;TDD;20;SISO;38;anecoica;1;87.6;73.5;696;15;15;0;14040;21.321;161.171;1.061.237;346.981
5G;TDD;20;SISO;38;anecoica;1;87.3;73.2;901;15;15;0;14012;20.729;30.361;39.025;6.965
5G;TDD;20;SISO;38;anecoica;1;87.9;73.7;1014;15;15;0;14016;20.438;30.305;39.045;6.312
5G;TDD;20;SISO;38;anecoica;1;87.5;73.4;554;15;15;0;14014;21.290;30.910;39.947;6.149
5G;TDD;20;SISO;38;anecoica;2;87.6;73.5;940;15;15;0;14014;21.582;30.937;39.983;6.213
5G;TDD;20;SISO;38;anecoica;2;87.8;73.7;921;15;15;0;14011;20.598;28.767;38.990;6.953
5G;TDD;20;SISO;38;anecoica;2;87.6;73.5;983;15;15;0;14012;20.918;35.610;48.991;11.208
5G;TDD;20;SISO;38;anecoica;2;87.7;73.6;1352;15;15;0;14005;21.984;24.625;26.711;1.419
5G;TDD;20;SISO;38;anecoica;2;87.9;73.7;1779;15;15;0;14013;21.777;30.798;39.961;5.927
5G;TDD;20;SISO;38;anecoica;2;87.8;73.7;961;15;15;0;14012;20.939;30.468;39.931;7.017
5G;TDD;20;SISO;38;anecoica;2;87.9;73.7;1767;15;15;0;14015;21.555;31.637;39.976;6.207
5G;TDD;20;SISO;38;anecoica;2;87.7;73.6;598;15;15;0;14015;20.972;30.143;40.072;6.266
5G;TDD;20;SISO;38;anecoica;2;87.9;73.7;873;15;15;0;14009;20.913;27.713;39.046;6.431
5G;TDD;20;SISO;38;anecoica;2;87.8;73.6;1056;15;15;0;14010;21.105;30.475;40.310;7.634
5G;TDD;20;SISO;38;anecoica;2;87.0;73.0;1242;15;15;0;14013;20.678;30.888;39.409;6.428
5G;TDD;20;SISO;38;anecoica;2;87.9;73.7;1151;15;15;0;14010;20.960;30.212;40.021;7.625
5G;TDD;20;SISO;38;anecoica;2;87.9;73.8;856;15;15;0;14018;22.055;97.668;1.024.997;247.904
5G;TDD;20;SISO;38;anecoica;2;87.7;73.5;1070;15;15;0;14013;21.000;32.160;40.018;6.587
5G;TDD;20;SISO;38;anecoica;2;87.7;73.6;728;15;15;0;14012;20.851;30.084;39.993;7.373
5G;TDD;20;SISO;38;anecoica;2;87.6;73.5;1217;15;15;0;14011;20.931;31.035;40.297;7.342
5G;TDD;20;SISO;38;anecoica;2;87.8;73.7;751;15;15;0;14014;20.477;29.856;40.025;6.909
5G;TDD;20;SISO;38;anecoica;2;87.9;73.7;1198;15;15;0;14008;20.976;27.975;40.021;6.755
5G;TDD;20;SISO;38;anecoica;2;87.3;73.2;1387;15;15;0;14004;22.305;24.488;26.759;1.342
5G;TDD;20;SISO;38;anecoica;2;87.8;73.6;1198;15;15;0;14015;20.998;30.093;39.950;6.322
5G;TDD;20;SISO;38;anecoica;3;87.9;73.8;989;15;15;0;14016;20.971;31.073;40.147;6.134
5G;TDD;20;SISO;38;anecoica;3;87.9;73.8;1284;15;15;0;14011;20.953;34.405;46.824;7.366
5G;TDD;20;SISO;38;anecoica;3;87.8;73.6;1028;15;15;0;14015;21.008;31.260;39.947;5.774
5G;TDD;20;SISO;38;anecoica;3;88.1;73.9;1038;15;15;0;14027;20.764;95.629;1.045.940;254.019
5G;TDD;20;SISO;38;anecoica;3;87.7;73.6;954;15;15;0;14013;20.920;29.872;39.972;6.755
5G;TDD;20;SISO;38;anecoica;3;88.0;73.8;1783;15;15;0;14009;21.907;30.352;40.080;7.009
5G;TDD;20;SISO;38;anecoica;3;87.9;73.7;1117;15;15;0;14015;20.294;29.806;39.052;6.299
5G;TDD;20;SISO;38;anecoica;3;87.4;73.3;1055;15;15;0;14015;20.836;29.758;39.098;5.969
5G;TDD;20;SISO;38;anecoica;3;87.4;73.3;2005;15;15;0;14014;20.942;29.316;39.002;6.404
5G;TDD;20;SISO;38;anecoica;3;87.9;73.7;830;15;15;0;14009;20.932;41.015;217.125;47.574
5G;TDD;20;SISO;38;anecoica;3;87.6;73.5;1002;15;15;0;14017;21.554;31.007;40.029;5.822
5G;TDD;20;SISO;38;anecoica;3;87.5;73.4;1206;15;15;0;14014;21.062;31.595;40.058;6.143
5G;TDD;20;SISO;38;anecoica;3;88.1;73.9;1502;15;15;0;14010;20.940;29.686;39.878;6.880
5G;TDD;20;SISO;38;anecoica;3;87.7;73.6;937;15;15;0;14012;21.942;32.950;40.720;6.685
5G;TDD;20;SISO;38;anecoica;3;87.9;73.7;1351;15;15;0;14008;21.815;31.851;39.999;7.338
5G;TDD;20;SISO;38;anecoica;3;88.4;74.2;1012;15;15;0;14011;21.570;31.969;40.142;6.855
5G;TDD;20;SISO;38;anecoica;3;87.6;73.5;1597;15;15;0;14018;21.701;30.732;39.998;5.681
5G;TDD;20;SISO;38;anecoica;3;87.9;73.7;786;15;15;0;14016;20.976;30.926;39.732;5.927
5G;TDD;20;SISO;38;anecoica;3;87.7;73.6;1094;15;15;0;14012;21.903;30.139;39.973;7.104
5G;TDD;20;SISO;38;anecoica;3;87.6;73.5;1290;15;15;0;14009;20.944;29.509;40.034;7.566
5G;TDD;20;SISO;38;rever;1;87.7;73.6;1005;15;15;0;14010;18.513;36.730;50.230;8.652
5G;TDD;20;SISO;38;rever;1;87.8;73.7;1297;15;15;0;14013;20.961;30.574;39.982;6.725
5G;TDD;20;SISO;38;rever;1;87.6;73.5;958;15;15;0;14011;21.760;31.135;40.011;6.997
5G;TDD;20;SISO;38;rever;1;87.8;73.6;1461;15;15;0;14009;21.048;29.424;39.988;7.426
5G;TDD;20;SISO;38;rever;1;87.7;73.6;965;15;15;0;14012;21.688;32.401;39.993;6.236
5G;TDD;20;SISO;38;rever;1;87.3;73.2;1319;15;15;0;14011;21.002;29.211;39.964;7.153
5G;TDD;20;SISO;38;rever;1;88.1;73.9;881;15;15;0;14014;21.749;63.345;517.324;121.479
5G;TDD;20;SISO;38;rever;1;87.9;73.8;930;15;15;0;14017;21.062;30.037;39.465;5.941
5G;TDD;20;SISO;38;rever;1;87.7;73.5;1357;15;15;0;14018;21.065;30.514;39.989;5.897
5G;TDD;20;SISO;38;rever;1;87.7;73.6;1145;15;15;0;14010;21.013;29.799;39.994;7.318
5G;TDD;20;SISO;38;rever;1;88.2;74.0;897;15;15;0;14012;20.517;28.780;40.050;7.175
5G;TDD;20;SISO;38;rever;1;88.0;73.8;1444;15;15;0;14015;20.932;30.870;39.647;5.720
5G;TDD;20;SISO;38;rever;1;87.4;73.3;914;15;15;0;14008;20.934;28.679;40.311;7.908
5G;TDD;20;SISO;38;rever;1;87.9;73.7;1814;15;15;0;14018;20.917;29.876;39.867;5.667
5G;TDD;20;SISO;38;rever;1;87.9;73.7;789;15;15;0;14016;21.032;30.733;40.038;6.643
5G;TDD;20;SISO;38;rever;1;87.7;73.5;948;15;15;0;14009;21.058;31.667;40.568;7.614
5G;TDD;20;SISO;38;rever;1;88.2;74.0;1549;15;15;0;14011;20.989;99.416;1.036.539;250.539
5G;TDD;20;SISO;38;rever;1;87.7;73.6;1353;15;15;0;14016;21.346;32.576;42.514;7.101
5G;TDD;20;SISO;38;rever;1;87.5;73.4;1389;15;15;0;14014;21.176;30.589;40.315;6.746
5G;TDD;20;SISO;38;rever;1;87.8;73.7;1235;15;15;0;14011;21.856;30.121;39.960;6.802
5G;TDD;20;SISO;38;rever;2;87.9;73.7;1170;15;15;0;14012;20.485;29.222;39.004;6.925
5G;TDD;20;SISO;38;rever;2;87.9;73.7;714;15;15;0;14017;20.971;30.836;39.954;5.843
5G;TDD;20;SISO;38;rever;2;87.9;73.7;1038;15;15;0;14017;22.054;31.538;40.254;5.949
5G;TDD;20;SISO;38;rever;2;88.1;73.9;1547;15;15;0;14011;21.873;30.458;40.145;7.250
5G;TDD;20;SISO;38;rever;2;88.1;73.9;905;15;15;0;14011;20.962;29.177;39.890;6.973
5G;TDD;20;SISO;38;rever;2;87.6;73.5;987;15;15;0;14015;20.867;31.023;39.847;5.953
5G;TDD;20;SISO;38;rever;2;88.0;73.8;826;15;15;0;14014;17.036;26.681;38.415;6.469
5G;TDD;20;SISO;38;rever;2;87.6;73.5;1295;15;15;0;14012;21.829;31.657;40.017;6.694
5G;TDD;20;SISO;38;rever;2;87.5;73.4;826;15;15;0;14011;20.955;29.572;39.677;6.886
5G;TDD;20;SISO;38;rever;2;87.9;73.7;977;15;15;0;14010;21.628;82.460;802.012;192.445
5G;TDD;20;SISO;38;rever;2;88.0;73.8;1204;15;15;0;14012;20.676;29.993;40.067;7.025
5G;TDD;20;SISO;38;rever;2;87.8;73.6;1444;15;15;0;14012;21.188;30.514;39.947;6.547
